Datetime,Open,High,Low,Close,Volume,date,time
2025-05-29 12:30:00+05:30,277.260009765625,277.8500061035156,277.04998779296875,277.8500061035156,261363.0,2025-05-29,12:30:00
2025-05-29 12:45:00+05:30,277.9599914550781,278.0,277.29998779296875,277.3399963378906,168250.0,2025-05-29,12:45:00
2025-05-29 13:00:00+05:30,277.9100036621094,278.0,277.75,278.0,158900.0,2025-05-29,13:00:00
2025-05-29 13:15:00+05:30,277.8500061035156,277.9800109863281,277.75,277.8999938964844,57305.0,2025-05-29,13:15:00
2025-05-29 13:30:00+05:30,277.7699890136719,278.0,277.75,277.8999938964844,87732.0,2025-05-29,13:30:00
2025-05-29 13:45:00+05:30,277.75,277.8999938964844,277.6199951171875,277.8900146484375,80583.0,2025-05-29,13:45:00
2025-05-29 14:00:00+05:30,277.54998779296875,277.7799987792969,277.5199890136719,277.75,65513.0,2025-05-29,14:00:00
2025-05-29 14:15:00+05:30,277.8900146484375,277.9599914550781,277.5199890136719,277.54998779296875,66317.0,2025-05-29,14:15:00
2025-05-29 14:30:00+05:30,277.80999755859375,277.9599914550781,277.75,277.8599853515625,75391.0,2025-05-29,14:30:00
2025-05-29 14:45:00+05:30,277.92999267578125,277.94000244140625,277.75,277.80999755859375,81740.0,2025-05-29,14:45:00
2025-05-29 15:00:00+05:30,278.5899963378906,278.69000244140625,277.9700012207031,277.9700012207031,443858.0,2025-05-29,15:00:00
2025-05-29 15:15:00+05:30,279.0,279.0199890136719,278.4100036621094,278.6000061035156,867009.0,2025-05-29,15:15:00
2025-05-30 09:15:00+05:30,279.0799865722656,279.1600036621094,278.2099914550781,278.6499938964844,420223.0,2025-05-30,09:15:00
2025-05-30 09:30:00+05:30,278.6400146484375,279.1499938964844,278.4100036621094,279.05999755859375,387955.0,2025-05-30,09:30:00
2025-05-30 09:45:00+05:30,278.6300048828125,278.7900085449219,278.32000732421875,278.6400146484375,89979.0,2025-05-30,09:45:00
2025-05-30 10:00:00+05:30,278.44000244140625,278.6099853515625,278.3299865722656,278.6099853515625,180272.0,2025-05-30,10:00:00
2025-05-30 10:15:00+05:30,278.0199890136719,278.4100036621094,277.8599853515625,278.3999938964844,275061.0,2025-05-30,10:15:00
2025-05-30 10:30:00+05:30,277.9700012207031,278.04998779296875,277.760009765625,278.04998779296875,198748.0,2025-05-30,10:30:00
2025-05-30 10:45:00+05:30,278.1300048828125,278.1499938964844,277.7300109863281,277.9100036621094,116597.0,2025-05-30,10:45:00
2025-05-30 11:00:00+05:30,278.1600036621094,278.30999755859375,278.0,278.1300048828125,72827.0,2025-05-30,11:00:00
2025-05-30 11:15:00+05:30,278.2200012207031,278.3299865722656,278.1000061035156,278.1600036621094,49475.0,2025-05-30,11:15:00
2025-05-30 11:30:00+05:30,278.0199890136719,278.3800048828125,277.95001220703125,278.32000732421875,90753.0,2025-05-30,11:30:00
2025-05-30 11:45:00+05:30,278.1400146484375,278.25,277.9100036621094,277.9599914550781,87278.0,2025-05-30,11:45:00
2025-05-30 12:00:00+05:30,278.0,278.1300048828125,277.8399963378906,278.1099853515625,76771.0,2025-05-30,12:00:00
2025-05-30 12:15:00+05:30,278.1300048828125,278.17999267578125,277.8900146484375,277.8999938964844,59628.0,2025-05-30,12:15:00
2025-05-30 12:30:00+05:30,277.8599853515625,278.1099853515625,277.8399963378906,278.1099853515625,59434.0,2025-05-30,12:30:00
2025-05-30 12:45:00+05:30,278.04998779296875,278.1700134277344,277.8399963378906,277.9599914550781,49292.0,2025-05-30,12:45:00
2025-05-30 13:00:00+05:30,278.1400146484375,278.20001220703125,278.0199890136719,278.17999267578125,49630.0,2025-05-30,13:00:00
2025-05-30 13:15:00+05:30,278.2799987792969,278.29998779296875,278.010009765625,278.1400146484375,81107.0,2025-05-30,13:15:00
2025-05-30 13:30:00+05:30,278.3399963378906,278.42999267578125,278.1099853515625,278.29998779296875,88187.0,2025-05-30,13:30:00
2025-05-30 13:45:00+05:30,278.45001220703125,278.45001220703125,278.0799865722656,278.3399963378906,108993.0,2025-05-30,13:45:00
2025-05-30 14:00:00+05:30,278.1099853515625,278.5,278.1099853515625,278.44000244140625,92082.0,2025-05-30,14:00:00
2025-05-30 14:15:00+05:30,278.2799987792969,278.3500061035156,278.1000061035156,278.1600036621094,57208.0,2025-05-30,14:15:00
2025-05-30 14:30:00+05:30,278.2300109863281,278.3900146484375,278.20001220703125,278.2799987792969,54372.0,2025-05-30,14:30:00
2025-05-30 14:45:00+05:30,278.20001220703125,278.29998779296875,278.1099853515625,278.20001220703125,76420.0,2025-05-30,14:45:00
2025-05-30 15:00:00+05:30,278.0,278.29998779296875,277.75,278.20001220703125,245627.0,2025-05-30,15:00:00
2025-05-30 15:15:00+05:30,278.0,278.0799865722656,277.8399963378906,278.0,223722.0,2025-05-30,15:15:00
2025-06-02 09:15:00+05:30,275.9800109863281,277.8399963378906,275.70001220703125,277.2699890136719,532781.0,2025-06-02,09:15:00
2025-06-02 09:30:00+05:30,276.1199951171875,276.3599853515625,275.5299987792969,275.989990234375,840943.0,2025-06-02,09:30:00
2025-06-02 09:45:00+05:30,276.44000244140625,276.44000244140625,275.9700012207031,276.1099853515625,452084.0,2025-06-02,09:45:00
2025-06-02 10:00:00+05:30,276.25,276.510009765625,276.1700134277344,276.4700012207031,337577.0,2025-06-02,10:00:00
2025-06-02 10:15:00+05:30,276.2099914550781,276.239990234375,275.95001220703125,276.239990234375,228375.0,2025-06-02,10:15:00
2025-06-02 10:30:00+05:30,276.6600036621094,276.67999267578125,276.2099914550781,276.2099914550781,176694.0,2025-06-02,10:30:00
2025-06-02 10:45:00+05:30,276.5199890136719,276.7799987792969,276.3999938964844,276.6499938964844,141018.0,2025-06-02,10:45:00
2025-06-02 11:00:00+05:30,276.6499938964844,276.75,276.4800109863281,276.5199890136719,80052.0,2025-06-02,11:00:00
2025-06-02 11:15:00+05:30,276.7699890136719,276.8999938964844,276.4700012207031,276.6499938964844,168952.0,2025-06-02,11:15:00
2025-06-02 11:30:00+05:30,276.70001220703125,276.7799987792969,276.6000061035156,276.7699890136719,78627.0,2025-06-02,11:30:00
2025-06-02 11:45:00+05:30,276.8900146484375,276.94000244140625,276.6000061035156,276.70001220703125,56469.0,2025-06-02,11:45:00
2025-06-02 12:00:00+05:30,277.05999755859375,277.1000061035156,276.82000732421875,276.94000244140625,118038.0,2025-06-02,12:00:00
2025-06-02 12:15:00+05:30,277.19000244140625,277.25,277.0400085449219,277.05999755859375,122341.0,2025-06-02,12:15:00
2025-06-02 12:30:00+05:30,277.7300109863281,277.8599853515625,277.1000061035156,277.2099914550781,160801.0,2025-06-02,12:30:00
2025-06-02 12:45:00+05:30,277.20001220703125,277.8299865722656,277.20001220703125,277.739990234375,138246.0,2025-06-02,12:45:00
2025-06-02 13:00:00+05:30,277.4599914550781,277.5899963378906,277.1600036621094,277.20001220703125,93635.0,2025-06-02,13:00:00
2025-06-02 13:15:00+05:30,277.6300048828125,277.75,277.3900146484375,277.4599914550781,293903.0,2025-06-02,13:15:00
2025-06-02 13:30:00+05:30,277.7900085449219,277.8299865722656,277.5,277.6000061035156,74824.0,2025-06-02,13:30:00
2025-06-02 13:45:00+05:30,277.4599914550781,277.8299865722656,277.44000244140625,277.79998779296875,85847.0,2025-06-02,13:45:00
2025-06-02 14:00:00+05:30,277.4700012207031,277.5899963378906,277.29998779296875,277.5799865722656,163076.0,2025-06-02,14:00:00
2025-06-02 14:15:00+05:30,277.4599914550781,277.54998779296875,277.260009765625,277.4700012207031,84720.0,2025-06-02,14:15:00
2025-06-02 14:30:00+05:30,277.1000061035156,277.54998779296875,277.0400085449219,277.5299987792969,100331.0,2025-06-02,14:30:00
2025-06-02 14:45:00+05:30,277.5199890136719,277.6000061035156,277.0299987792969,277.19000244140625,165515.0,2025-06-02,14:45:00
2025-06-02 15:00:00+05:30,277.7200012207031,277.94000244140625,277.6000061035156,277.6000061035156,275668.0,2025-06-02,15:00:00
2025-06-02 15:15:00+05:30,277.6000061035156,277.7200012207031,277.17999267578125,277.7200012207031,259582.0,2025-06-02,15:15:00
2025-06-03 09:15:00+05:30,277.2099914550781,278.5899963378906,277.04998779296875,278.489990234375,393630.0,2025-06-03,09:15:00
2025-06-03 09:30:00+05:30,277.0799865722656,277.5,276.6300048828125,276.95001220703125,995757.0,2025-06-03,09:30:00
2025-06-03 09:45:00+05:30,276.8999938964844,277.3599853515625,276.80999755859375,277.0199890136719,154387.0,2025-06-03,09:45:00
2025-06-03 10:00:00+05:30,277.2300109863281,277.2699890136719,276.7300109863281,276.8599853515625,182165.0,2025-06-03,10:00:00
2025-06-03 10:15:00+05:30,277.8500061035156,278.2099914550781,277.1600036621094,277.2200012207031,367798.0,2025-06-03,10:15:00
2025-06-03 10:30:00+05:30,277.0400085449219,278.07000732421875,276.6700134277344,277.8500061035156,290872.0,2025-06-03,10:30:00
2025-06-03 10:45:00+05:30,276.94000244140625,277.20001220703125,276.8900146484375,277.0,145460.0,2025-06-03,10:45:00
2025-06-03 11:00:00+05:30,276.44000244140625,277.04998779296875,276.44000244140625,276.9599914550781,274542.0,2025-06-03,11:00:00
2025-06-03 11:15:00+05:30,276.67999267578125,276.69000244140625,276.239990234375,276.3999938964844,263101.0,2025-06-03,11:15:00
2025-06-03 11:30:00+05:30,276.4800109863281,277.1300048828125,276.260009765625,276.6499938964844,216522.0,2025-06-03,11:30:00
2025-06-03 11:45:00+05:30,276.79998779296875,276.8800048828125,276.3999938964844,276.4800109863281,107712.0,2025-06-03,11:45:00
2025-06-03 12:00:00+05:30,276.6300048828125,276.9200134277344,276.6000061035156,276.75,81776.0,2025-06-03,12:00:00
2025-06-03 12:15:00+05:30,276.55999755859375,276.69000244140625,276.32000732421875,276.6700134277344,164553.0,2025-06-03,12:15:00
2025-06-03 12:30:00+05:30,276.70001220703125,277.07000732421875,276.57000732421875,276.5899963378906,183699.0,2025-06-03,12:30:00
2025-06-03 12:45:00+05:30,275.69000244140625,276.79998779296875,275.44000244140625,276.69000244140625,615362.0,2025-06-03,12:45:00
2025-06-03 13:00:00+05:30,275.79998779296875,275.8599853515625,275.489990234375,275.7099914550781,265543.0,2025-06-03,13:00:00
2025-06-03 13:15:00+05:30,275.8699951171875,276.0199890136719,275.5799865722656,275.79998779296875,451532.0,2025-06-03,13:15:00
2025-06-03 13:30:00+05:30,275.79998779296875,276.17999267578125,275.7799987792969,275.8500061035156,277429.0,2025-06-03,13:30:00
2025-06-03 13:45:00+05:30,276.1199951171875,276.17999267578125,275.75,275.760009765625,400487.0,2025-06-03,13:45:00
2025-06-03 14:00:00+05:30,276.1600036621094,276.20001220703125,276.0,276.1300048828125,187271.0,2025-06-03,14:00:00
2025-06-03 14:15:00+05:30,276.1099853515625,276.260009765625,276.0,276.19000244140625,193126.0,2025-06-03,14:15:00
2025-06-03 14:30:00+05:30,276.2900085449219,276.5,276.0400085449219,276.0400085449219,172152.0,2025-06-03,14:30:00
2025-06-03 14:45:00+05:30,276.1099853515625,276.3299865722656,275.989990234375,276.2900085449219,232188.0,2025-06-03,14:45:00
2025-06-03 15:00:00+05:30,275.760009765625,276.1499938964844,275.70001220703125,276.05999755859375,285507.0,2025-06-03,15:00:00
2025-06-03 15:15:00+05:30,275.75,275.8999938964844,275.6499938964844,275.7900085449219,483413.0,2025-06-03,15:15:00
2025-06-04 09:15:00+05:30,276.0299987792969,276.3900146484375,275.9200134277344,276.1499938964844,233713.0,2025-06-04,09:15:00
2025-06-04 09:30:00+05:30,275.8500061035156,276.17999267578125,275.7799987792969,276.1600036621094,205952.0,2025-06-04,09:30:00
2025-06-04 09:45:00+05:30,276.0899963378906,276.1000061035156,275.7099914550781,275.8500061035156,130377.0,2025-06-04,09:45:00
2025-06-04 10:00:00+05:30,276.1199951171875,276.2799987792969,276.0400085449219,276.1400146484375,82761.0,2025-06-04,10:00:00
2025-06-04 10:15:00+05:30,276.1499938964844,276.29998779296875,276.07000732421875,276.2300109863281,130615.0,2025-06-04,10:15:00
2025-06-04 10:30:00+05:30,276.3999938964844,276.4100036621094,276.1000061035156,276.1000061035156,95586.0,2025-06-04,10:30:00
2025-06-04 10:45:00+05:30,276.3500061035156,276.3999938964844,276.20001220703125,276.3999938964844,73706.0,2025-06-04,10:45:00
2025-06-04 11:00:00+05:30,276.29998779296875,276.3800048828125,276.20001220703125,276.3800048828125,38070.0,2025-06-04,11:00:00
2025-06-04 11:15:00+05:30,276.3699951171875,276.3999938964844,276.1499938964844,276.29998779296875,348796.0,2025-06-04,11:15:00
2025-06-04 11:30:00+05:30,276.3999938964844,276.3999938964844,276.2900085449219,276.3800048828125,69974.0,2025-06-04,11:30:00
2025-06-04 11:45:00+05:30,276.3299865722656,276.3999938964844,276.20001220703125,276.3999938964844,43122.0,2025-06-04,11:45:00
2025-06-04 12:00:00+05:30,276.3999938964844,276.3999938964844,276.260009765625,276.3699951171875,34256.0,2025-06-04,12:00:00
2025-06-04 12:15:00+05:30,276.3500061035156,276.4200134277344,276.2699890136719,276.3900146484375,73038.0,2025-06-04,12:15:00
2025-06-04 12:30:00+05:30,276.3399963378906,276.3999938964844,276.0,276.3500061035156,77740.0,2025-06-04,12:30:00
2025-06-04 12:45:00+05:30,276.3500061035156,276.45001220703125,276.29998779296875,276.3399963378906,33147.0,2025-06-04,12:45:00
2025-06-04 13:00:00+05:30,276.42999267578125,276.6000061035156,276.32000732421875,276.3999938964844,44827.0,2025-06-04,13:00:00
2025-06-04 13:15:00+05:30,276.489990234375,276.5299987792969,276.29998779296875,276.3699951171875,35276.0,2025-06-04,13:15:00
2025-06-04 13:30:00+05:30,276.54998779296875,276.55999755859375,276.3999938964844,276.489990234375,18227.0,2025-06-04,13:30:00
2025-06-04 13:45:00+05:30,276.6000061035156,276.6000061035156,276.45001220703125,276.54998779296875,43279.0,2025-06-04,13:45:00
2025-06-04 14:00:00+05:30,276.6300048828125,276.7300109863281,276.5,276.6000061035156,54198.0,2025-06-04,14:00:00
2025-06-04 14:15:00+05:30,276.5,276.6400146484375,276.4200134277344,276.6300048828125,91612.0,2025-06-04,14:15:00
2025-06-04 14:30:00+05:30,276.4700012207031,276.6000061035156,276.4100036621094,276.5,168490.0,2025-06-04,14:30:00
2025-06-04 14:45:00+05:30,276.4100036621094,276.5799865722656,276.29998779296875,276.57000732421875,136901.0,2025-06-04,14:45:00
2025-06-04 15:00:00+05:30,276.3999938964844,276.6600036621094,276.260009765625,276.3900146484375,300257.0,2025-06-04,15:00:00
2025-06-04 15:15:00+05:30,276.3999938964844,276.57000732421875,276.25,276.2699890136719,216141.0,2025-06-04,15:15:00
2025-06-05 09:15:00+05:30,277.45001220703125,277.45001220703125,276.3900146484375,276.8999938964844,284718.0,2025-06-05,09:15:00
2025-06-05 09:30:00+05:30,277.6400146484375,277.79998779296875,277.29998779296875,277.5,305668.0,2025-06-05,09:30:00
2025-06-05 09:45:00+05:30,277.760009765625,277.9599914550781,277.6199951171875,277.67999267578125,475629.0,2025-06-05,09:45:00
2025-06-05 10:00:00+05:30,277.6000061035156,277.92999267578125,277.54998779296875,277.8500061035156,255832.0,2025-06-05,10:00:00
2025-06-05 10:15:00+05:30,277.4800109863281,277.70001220703125,277.4800109863281,277.69000244140625,100859.0,2025-06-05,10:15:00
2025-06-05 10:30:00+05:30,277.4599914550781,277.6099853515625,277.3999938964844,277.6000061035156,46499.0,2025-06-05,10:30:00
2025-06-05 10:45:00+05:30,277.4200134277344,277.489990234375,277.17999267578125,277.4800109863281,907853.0,2025-06-05,10:45:00
2025-06-05 11:00:00+05:30,277.3999938964844,277.6000061035156,277.30999755859375,277.489990234375,218614.0,2025-06-05,11:00:00
2025-06-05 11:15:00+05:30,277.8399963378906,277.8999938964844,277.3900146484375,277.3999938964844,169280.0,2025-06-05,11:15:00
2025-06-05 11:30:00+05:30,277.7900085449219,277.8599853515625,277.7200012207031,277.8500061035156,267834.0,2025-06-05,11:30:00
2025-06-05 11:45:00+05:30,277.760009765625,277.7900085449219,277.54998779296875,277.7799987792969,93022.0,2025-06-05,11:45:00
2025-06-05 12:00:00+05:30,278.9800109863281,279.010009765625,277.739990234375,277.739990234375,618743.0,2025-06-05,12:00:00
2025-06-05 12:15:00+05:30,278.57000732421875,279.25,278.30999755859375,279.0199890136719,408030.0,2025-06-05,12:15:00
2025-06-05 12:30:00+05:30,278.8299865722656,278.9800109863281,278.3599853515625,278.6499938964844,224083.0,2025-06-05,12:30:00
2025-06-05 12:45:00+05:30,278.5199890136719,278.8999938964844,278.3999938964844,278.8500061035156,90601.0,2025-06-05,12:45:00
2025-06-05 13:00:00+05:30,278.6199951171875,278.79998779296875,278.5,278.6000061035156,82995.0,2025-06-05,13:00:00
2025-06-05 13:15:00+05:30,278.3800048828125,278.4700012207031,278.25,278.4200134277344,125937.0,2025-06-05,13:15:00
2025-06-05 13:30:00+05:30,277.989990234375,278.29998779296875,277.8299865722656,278.2699890136719,233490.0,2025-06-05,13:30:00
2025-06-05 13:45:00+05:30,277.95001220703125,278.20001220703125,277.8999938964844,278.0299987792969,61638.0,2025-06-05,13:45:00
2025-06-05 14:00:00+05:30,277.75,278.04998779296875,277.5899963378906,278.0,126439.0,2025-06-05,14:00:00
2025-06-05 14:15:00+05:30,277.9700012207031,278.0,277.6000061035156,277.7200012207031,55538.0,2025-06-05,14:15:00
2025-06-05 14:30:00+05:30,278.1400146484375,278.29998779296875,277.79998779296875,278.0,141932.0,2025-06-05,14:30:00
2025-06-05 14:45:00+05:30,278.04998779296875,278.3500061035156,277.9700012207031,278.1000061035156,80165.0,2025-06-05,14:45:00
2025-06-05 15:00:00+05:30,277.8999938964844,278.1600036621094,277.82000732421875,278.04998779296875,1540369.0,2025-06-05,15:00:00
2025-06-05 15:15:00+05:30,278.04998779296875,278.1400146484375,277.79998779296875,277.8900146484375,298958.0,2025-06-05,15:15:00
2025-06-06 09:15:00+05:30,277.94000244140625,278.44000244140625,277.6199951171875,278.04998779296875,256803.0,2025-06-06,09:15:00
2025-06-06 09:30:00+05:30,277.3999938964844,277.94000244140625,277.3299865722656,277.8999938964844,290926.0,2025-06-06,09:30:00
2025-06-06 09:45:00+05:30,277.5199890136719,277.6199951171875,277.260009765625,277.3599853515625,333585.0,2025-06-06,09:45:00
2025-06-06 10:00:00+05:30,277.9800109863281,278.5,277.0400085449219,277.42999267578125,1999497.0,2025-06-06,10:00:00
2025-06-06 10:15:00+05:30,278.6499938964844,278.6499938964844,277.70001220703125,278.0,924487.0,2025-06-06,10:15:00
2025-06-06 10:30:00+05:30,279.6000061035156,279.7699890136719,278.6099853515625,278.6099853515625,668813.0,2025-06-06,10:30:00
2025-06-06 10:45:00+05:30,279.8800048828125,279.9800109863281,279.5299987792969,279.70001220703125,548545.0,2025-06-06,10:45:00
2025-06-06 11:00:00+05:30,280.19000244140625,280.25,279.8999938964844,279.8999938964844,538499.0,2025-06-06,11:00:00
2025-06-06 11:15:00+05:30,280.29998779296875,280.4100036621094,279.95001220703125,280.19000244140625,714098.0,2025-06-06,11:15:00
2025-06-06 11:30:00+05:30,280.6000061035156,280.6400146484375,280.1499938964844,280.29998779296875,678212.0,2025-06-06,11:30:00
2025-06-06 11:45:00+05:30,280.70001220703125,280.8500061035156,280.3599853515625,280.6000061035156,326822.0,2025-06-06,11:45:00
2025-06-06 12:00:00+05:30,280.3599853515625,280.7900085449219,280.3399963378906,280.7699890136719,334393.0,2025-06-06,12:00:00
2025-06-06 12:15:00+05:30,280.239990234375,280.3999938964844,279.95001220703125,280.3999938964844,332314.0,2025-06-06,12:15:00
2025-06-06 12:30:00+05:30,280.1000061035156,280.29998779296875,280.1000061035156,280.25,149308.0,2025-06-06,12:30:00
2025-06-06 12:45:00+05:30,280.1499938964844,280.2900085449219,280.04998779296875,280.1000061035156,191770.0,2025-06-06,12:45:00
2025-06-06 13:00:00+05:30,280.1000061035156,280.29998779296875,280.0,280.1000061035156,184292.0,2025-06-06,13:00:00
2025-06-06 13:15:00+05:30,280.19000244140625,280.25,280.0400085449219,280.05999755859375,94759.0,2025-06-06,13:15:00
2025-06-06 13:30:00+05:30,280.20001220703125,280.29998779296875,280.1000061035156,280.20001220703125,169165.0,2025-06-06,13:30:00
2025-06-06 13:45:00+05:30,280.1700134277344,280.2699890136719,280.0199890136719,280.20001220703125,111697.0,2025-06-06,13:45:00
2025-06-06 14:00:00+05:30,280.2200012207031,280.25,280.05999755859375,280.17999267578125,76881.0,2025-06-06,14:00:00
2025-06-06 14:15:00+05:30,280.54998779296875,280.70001220703125,280.1600036621094,280.1600036621094,687138.0,2025-06-06,14:15:00
2025-06-06 14:30:00+05:30,280.25,280.67999267578125,280.239990234375,280.55999755859375,319533.0,2025-06-06,14:30:00
2025-06-06 14:45:00+05:30,280.55999755859375,280.6099853515625,280.25,280.3900146484375,439985.0,2025-06-06,14:45:00
2025-06-06 15:00:00+05:30,280.5,280.6000061035156,280.3999938964844,280.57000732421875,784012.0,2025-06-06,15:00:00
2025-06-06 15:15:00+05:30,280.5,280.5899963378906,280.30999755859375,280.4100036621094,788844.0,2025-06-06,15:15:00
2025-06-09 09:15:00+05:30,281.5299987792969,281.95001220703125,281.07000732421875,281.29998779296875,389672.0,2025-06-09,09:15:00
2025-06-09 09:30:00+05:30,281.5,281.5799865722656,281.2200012207031,281.3999938964844,499160.0,2025-06-09,09:30:00
2025-06-09 09:45:00+05:30,281.4200134277344,281.6000061035156,281.29998779296875,281.5899963378906,172064.0,2025-06-09,09:45:00
2025-06-09 10:00:00+05:30,281.45001220703125,281.6000061035156,281.3999938964844,281.4200134277344,170275.0,2025-06-09,10:00:00
2025-06-09 10:15:00+05:30,281.6400146484375,281.6400146484375,281.44000244140625,281.5,242549.0,2025-06-09,10:15:00
2025-06-09 10:30:00+05:30,281.70001220703125,281.70001220703125,281.510009765625,281.6400146484375,182733.0,2025-06-09,10:30:00
2025-06-09 10:45:00+05:30,281.7300109863281,281.7900085449219,281.6600036621094,281.70001220703125,109249.0,2025-06-09,10:45:00
2025-06-09 11:00:00+05:30,281.6000061035156,281.7799987792969,281.5400085449219,281.7300109863281,231005.0,2025-06-09,11:00:00
2025-06-09 11:15:00+05:30,281.5199890136719,281.69000244140625,281.5,281.5199890136719,93979.0,2025-06-09,11:15:00
2025-06-09 11:30:00+05:30,281.5899963378906,281.6700134277344,281.4200134277344,281.5400085449219,148875.0,2025-06-09,11:30:00
2025-06-09 11:45:00+05:30,281.57000732421875,281.6000061035156,281.4100036621094,281.5899963378906,60605.0,2025-06-09,11:45:00
2025-06-09 12:00:00+05:30,281.54998779296875,281.5799865722656,281.4100036621094,281.5799865722656,86707.0,2025-06-09,12:00:00
2025-06-09 12:15:00+05:30,281.5,281.54998779296875,281.45001220703125,281.54998779296875,67821.0,2025-06-09,12:15:00
2025-06-09 12:30:00+05:30,281.6000061035156,281.6400146484375,281.4800109863281,281.54998779296875,105949.0,2025-06-09,12:30:00
2025-06-09 12:45:00+05:30,281.5,281.6099853515625,281.3800048828125,281.6000061035156,87643.0,2025-06-09,12:45:00
2025-06-09 13:00:00+05:30,281.5,281.55999755859375,281.45001220703125,281.5400085449219,42688.0,2025-06-09,13:00:00
2025-06-09 13:15:00+05:30,281.42999267578125,281.5,281.4200134277344,281.45001220703125,70455.0,2025-06-09,13:15:00
2025-06-09 13:30:00+05:30,281.5,281.5,281.3699951171875,281.5,53992.0,2025-06-09,13:30:00
2025-06-09 13:45:00+05:30,281.45001220703125,281.5,281.3900146484375,281.5,45057.0,2025-06-09,13:45:00
2025-06-09 14:00:00+05:30,281.3299865722656,281.5299987792969,281.3299865722656,281.5,100354.0,2025-06-09,14:00:00
2025-06-09 14:15:00+05:30,281.3500061035156,281.3599853515625,281.260009765625,281.3299865722656,94463.0,2025-06-09,14:15:00
2025-06-09 14:30:00+05:30,281.3800048828125,281.4800109863281,281.29998779296875,281.3500061035156,163128.0,2025-06-09,14:30:00
2025-06-09 14:45:00+05:30,281.29998779296875,281.3900146484375,281.25,281.32000732421875,126331.0,2025-06-09,14:45:00
2025-06-09 15:00:00+05:30,281.3299865722656,281.4800109863281,281.260009765625,281.30999755859375,251717.0,2025-06-09,15:00:00
2025-06-09 15:15:00+05:30,281.3500061035156,281.4700012207031,281.29998779296875,281.3999938964844,261677.0,2025-06-09,15:15:00
2025-06-10 09:15:00+05:30,281.3999938964844,282.30999755859375,281.3999938964844,282.0,272382.0,2025-06-10,09:15:00
2025-06-10 09:30:00+05:30,281.6000061035156,281.7799987792969,281.1000061035156,281.2699890136719,267605.0,2025-06-10,09:30:00
2025-06-10 09:45:00+05:30,281.7699890136719,281.8599853515625,281.5,281.5,92763.0,2025-06-10,09:45:00
2025-06-10 10:00:00+05:30,281.989990234375,282.0,281.7699890136719,281.7699890136719,96199.0,2025-06-10,10:00:00
2025-06-10 10:15:00+05:30,281.7699890136719,282.1499938964844,281.6700134277344,281.989990234375,663325.0,2025-06-10,10:15:00
2025-06-10 10:30:00+05:30,281.989990234375,282.0,281.75,281.9599914550781,99596.0,2025-06-10,10:30:00
2025-06-10 10:45:00+05:30,281.6300048828125,282.0,281.45001220703125,282.0,105800.0,2025-06-10,10:45:00
2025-06-10 11:00:00+05:30,281.69000244140625,281.69000244140625,281.4700012207031,281.6600036621094,277894.0,2025-06-10,11:00:00
2025-06-10 11:15:00+05:30,281.6300048828125,281.7099914550781,281.5,281.69000244140625,45630.0,2025-06-10,11:15:00
2025-06-10 11:30:00+05:30,281.739990234375,281.79998779296875,281.5899963378906,281.6300048828125,307102.0,2025-06-10,11:30:00
2025-06-10 11:45:00+05:30,281.79998779296875,281.80999755859375,281.6700134277344,281.739990234375,104095.0,2025-06-10,11:45:00
2025-06-10 12:00:00+05:30,281.82000732421875,281.8599853515625,281.7099914550781,281.79998779296875,521972.0,2025-06-10,12:00:00
2025-06-10 12:15:00+05:30,281.6600036621094,281.8399963378906,281.510009765625,281.79998779296875,95357.0,2025-06-10,12:15:00
2025-06-10 12:30:00+05:30,281.7799987792969,281.82000732421875,281.54998779296875,281.6499938964844,72804.0,2025-06-10,12:30:00
2025-06-10 12:45:00+05:30,281.7900085449219,281.8500061035156,281.6700134277344,281.6700134277344,66752.0,2025-06-10,12:45:00
2025-06-10 13:00:00+05:30,281.7099914550781,281.79998779296875,281.70001220703125,281.70001220703125,82455.0,2025-06-10,13:00:00
2025-06-10 13:15:00+05:30,281.6499938964844,281.7799987792969,281.5400085449219,281.7799987792969,94107.0,2025-06-10,13:15:00
2025-06-10 13:30:00+05:30,281.69000244140625,281.79998779296875,281.6300048828125,281.6499938964844,93425.0,2025-06-10,13:30:00
2025-06-10 13:45:00+05:30,281.70001220703125,281.7699890136719,281.6499938964844,281.69000244140625,36587.0,2025-06-10,13:45:00
2025-06-10 14:00:00+05:30,281.67999267578125,281.7300109863281,281.6199951171875,281.7300109863281,41885.0,2025-06-10,14:00:00
2025-06-10 14:15:00+05:30,281.5899963378906,281.7200012207031,281.54998779296875,281.67999267578125,48687.0,2025-06-10,14:15:00
2025-06-10 14:30:00+05:30,281.5899963378906,281.7300109863281,281.510009765625,281.69000244140625,68485.0,2025-06-10,14:30:00
2025-06-10 14:45:00+05:30,281.4100036621094,281.5899963378906,281.3999938964844,281.57000732421875,111940.0,2025-06-10,14:45:00
2025-06-10 15:00:00+05:30,281.45001220703125,281.5199890136719,281.2099914550781,281.4800109863281,476593.0,2025-06-10,15:00:00
2025-06-10 15:15:00+05:30,281.3500061035156,281.510009765625,281.20001220703125,281.32000732421875,207847.0,2025-06-10,15:15:00
2025-06-11 09:15:00+05:30,281.7300109863281,281.8500061035156,281.0199890136719,281.739990234375,292320.0,2025-06-11,09:15:00
2025-06-11 09:30:00+05:30,281.70001220703125,281.8599853515625,281.510009765625,281.7300109863281,197871.0,2025-06-11,09:30:00
