Datetime,Close,High,Low,Open,Volume,date,time
,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,NIFTYBEES.NS,,
2025-05-22 05:45:00+00:00,275.69000244140625,275.8399963378906,275.5899963378906,275.7799987792969,83680,2025-05-22,05:45:00
2025-05-22 06:00:00+00:00,275.20001220703125,275.7799987792969,275.1499938964844,275.70001220703125,191460,2025-05-22,06:00:00
2025-05-22 06:15:00+00:00,275.7200012207031,275.75,275.30999755859375,275.3599853515625,84986,2025-05-22,06:15:00
2025-05-22 06:30:00+00:00,275.5,275.739990234375,275.3999938964844,275.7200012207031,75341,2025-05-22,06:30:00
2025-05-22 06:45:00+00:00,275.3599853515625,275.55999755859375,275.2900085449219,275.55999755859375,181822,2025-05-22,06:45:00
2025-05-22 07:00:00+00:00,275.4599914550781,275.57000732421875,275.32000732421875,275.3599853515625,450874,2025-05-22,07:00:00
2025-05-22 07:15:00+00:00,275.2099914550781,275.4599914550781,274.9800109863281,275.4599914550781,623204,2025-05-22,07:15:00
2025-05-22 07:30:00+00:00,275.3299865722656,275.3399963378906,275.0,275.19000244140625,185825,2025-05-22,07:30:00
2025-05-22 07:45:00+00:00,275.3800048828125,275.44000244140625,275.2099914550781,275.25,710530,2025-05-22,07:45:00
2025-05-22 08:00:00+00:00,275.1300048828125,275.3999938964844,275.0199890136719,275.3800048828125,127832,2025-05-22,08:00:00
2025-05-22 08:15:00+00:00,275.1499938964844,275.25,275.010009765625,275.1499938964844,383512,2025-05-22,08:15:00
2025-05-22 08:30:00+00:00,275.1499938964844,275.2799987792969,275.04998779296875,275.1499938964844,365509,2025-05-22,08:30:00
2025-05-22 08:45:00+00:00,274.79998779296875,275.1700134277344,274.6199951171875,275.1700134277344,465281,2025-05-22,08:45:00
2025-05-22 09:00:00+00:00,275.1499938964844,275.32000732421875,274.45001220703125,274.79998779296875,665631,2025-05-22,09:00:00
2025-05-22 09:15:00+00:00,275.7200012207031,275.95001220703125,274.8999938964844,275.20001220703125,865400,2025-05-22,09:15:00
2025-05-22 09:30:00+00:00,275.92999267578125,275.989990234375,275.5899963378906,275.75,533276,2025-05-22,09:30:00
2025-05-22 09:45:00+00:00,276.2200012207031,276.2200012207031,275.7099914550781,275.92999267578125,435815,2025-05-22,09:45:00
2025-05-23 03:45:00+00:00,276.9599914550781,277.0400085449219,275.6300048828125,275.79998779296875,1146635,2025-05-23,03:45:00
2025-05-23 04:00:00+00:00,277.7300109863281,277.7300109863281,276.79998779296875,276.9700012207031,567056,2025-05-23,04:00:00
2025-05-23 04:15:00+00:00,277.8900146484375,277.989990234375,277.42999267578125,277.7300109863281,233930,2025-05-23,04:15:00
2025-05-23 04:30:00+00:00,278.07000732421875,278.17999267578125,277.80999755859375,277.94000244140625,220579,2025-05-23,04:30:00
2025-05-23 04:45:00+00:00,277.57000732421875,278.0899963378906,277.510009765625,278.07000732421875,116681,2025-05-23,04:45:00
2025-05-23 05:00:00+00:00,278.07000732421875,278.07000732421875,277.42999267578125,277.57000732421875,126327,2025-05-23,05:00:00
2025-05-23 05:15:00+00:00,279.0400085449219,279.2200012207031,277.989990234375,278.1000061035156,518798,2025-05-23,05:15:00
2025-05-23 05:30:00+00:00,279.010009765625,279.17999267578125,278.7699890136719,279.1499938964844,170214,2025-05-23,05:30:00
2025-05-23 05:45:00+00:00,278.8299865722656,279.010009765625,278.55999755859375,279.010009765625,175977,2025-05-23,05:45:00
2025-05-23 06:00:00+00:00,278.80999755859375,279.1000061035156,278.7099914550781,278.95001220703125,114170,2025-05-23,06:00:00
2025-05-23 06:15:00+00:00,278.3699951171875,278.80999755859375,278.010009765625,278.80999755859375,162853,2025-05-23,06:15:00
2025-05-23 06:30:00+00:00,278.3699951171875,278.54998779296875,278.1700134277344,278.3699951171875,245018,2025-05-23,06:30:00
2025-05-23 06:45:00+00:00,278.79998779296875,278.79998779296875,278.1600036621094,278.3500061035156,226756,2025-05-23,06:45:00
2025-05-23 07:00:00+00:00,278.8500061035156,279.0899963378906,278.7300109863281,278.8500061035156,107459,2025-05-23,07:00:00
2025-05-23 07:15:00+00:00,278.94000244140625,279.1000061035156,278.80999755859375,278.80999755859375,89181,2025-05-23,07:15:00
2025-05-23 07:30:00+00:00,278.8299865722656,279.0899963378906,278.82000732421875,278.8500061035156,89478,2025-05-23,07:30:00
2025-05-23 07:45:00+00:00,278.82000732421875,279.0,278.80999755859375,278.8299865722656,148111,2025-05-23,07:45:00
2025-05-23 08:00:00+00:00,278.4599914550781,278.9800109863281,278.3999938964844,278.94000244140625,75442,2025-05-23,08:00:00
2025-05-23 08:15:00+00:00,278.70001220703125,278.82000732421875,278.29998779296875,278.5,56999,2025-05-23,08:15:00
2025-05-23 08:30:00+00:00,278.6700134277344,278.8900146484375,278.55999755859375,278.70001220703125,50799,2025-05-23,08:30:00
2025-05-23 08:45:00+00:00,278.7900085449219,278.8500061035156,278.5299987792969,278.6700134277344,52647,2025-05-23,08:45:00
2025-05-23 09:00:00+00:00,278.4100036621094,278.8399963378906,278.4100036621094,278.7699890136719,67869,2025-05-23,09:00:00
2025-05-23 09:15:00+00:00,278.29998779296875,278.54998779296875,278.25,278.3999938964844,146330,2025-05-23,09:15:00
2025-05-23 09:30:00+00:00,278.3599853515625,278.6000061035156,278.25,278.2900085449219,239989,2025-05-23,09:30:00
2025-05-23 09:45:00+00:00,278.29998779296875,278.4800109863281,278.25,278.3599853515625,145083,2025-05-23,09:45:00
2025-05-26 03:45:00+00:00,280.4599914550781,280.6000061035156,278.95001220703125,278.95001220703125,439579,2025-05-26,03:45:00
2025-05-26 04:00:00+00:00,280.54998779296875,280.70001220703125,280.3999938964844,280.4200134277344,458777,2025-05-26,04:00:00
2025-05-26 04:15:00+00:00,280.70001220703125,280.8999938964844,280.54998779296875,280.54998779296875,393024,2025-05-26,04:15:00
2025-05-26 04:30:00+00:00,280.45001220703125,280.80999755859375,280.45001220703125,280.79998779296875,330207,2025-05-26,04:30:00
2025-05-26 04:45:00+00:00,279.7900085449219,280.6099853515625,279.2200012207031,280.6099853515625,532550,2025-05-26,04:45:00
2025-05-26 05:00:00+00:00,279.70001220703125,279.79998779296875,279.04998779296875,279.739990234375,176917,2025-05-26,05:00:00
2025-05-26 05:15:00+00:00,279.8699951171875,279.95001220703125,279.5199890136719,279.7200012207031,145350,2025-05-26,05:15:00
2025-05-26 05:30:00+00:00,279.7300109863281,279.8900146484375,279.6499938964844,279.82000732421875,75547,2025-05-26,05:30:00
2025-05-26 05:45:00+00:00,279.7699890136719,280.29998779296875,279.6000061035156,279.7300109863281,175398,2025-05-26,05:45:00
2025-05-26 06:00:00+00:00,279.7300109863281,279.80999755859375,279.5199890136719,279.80999755859375,70100,2025-05-26,06:00:00
2025-05-26 06:15:00+00:00,280.010009765625,280.1700134277344,279.6700134277344,279.739990234375,206288,2025-05-26,06:15:00
2025-05-26 06:30:00+00:00,279.9599914550781,280.17999267578125,279.79998779296875,280.0,189190,2025-05-26,06:30:00
2025-05-26 06:45:00+00:00,280.0299987792969,280.1300048828125,279.7300109863281,279.95001220703125,97558,2025-05-26,06:45:00
2025-05-26 07:00:00+00:00,279.7300109863281,280.1600036621094,279.70001220703125,280.1600036621094,186305,2025-05-26,07:00:00
2025-05-26 07:15:00+00:00,279.6099853515625,279.80999755859375,279.45001220703125,279.75,272306,2025-05-26,07:15:00
2025-05-26 07:30:00+00:00,279.7200012207031,279.8999938964844,279.6300048828125,279.70001220703125,52216,2025-05-26,07:30:00
2025-05-26 07:45:00+00:00,279.69000244140625,279.7900085449219,279.6099853515625,279.7200012207031,293659,2025-05-26,07:45:00
2025-05-26 08:00:00+00:00,279.8999938964844,279.989990234375,279.6300048828125,279.6400146484375,93978,2025-05-26,08:00:00
2025-05-26 08:15:00+00:00,279.8800048828125,280.0899963378906,279.8500061035156,279.8900146484375,126153,2025-05-26,08:15:00
2025-05-26 08:30:00+00:00,279.95001220703125,279.989990234375,279.7099914550781,279.92999267578125,72274,2025-05-26,08:30:00
2025-05-26 08:45:00+00:00,279.6600036621094,279.94000244140625,279.6099853515625,279.9100036621094,983095,2025-05-26,08:45:00
2025-05-26 09:00:00+00:00,279.7900085449219,279.95001220703125,279.6099853515625,279.70001220703125,849953,2025-05-26,09:00:00
2025-05-26 09:15:00+00:00,279.989990234375,280.0,279.70001220703125,279.7900085449219,622797,2025-05-26,09:15:00
2025-05-26 09:30:00+00:00,280.0,280.0199890136719,279.79998779296875,280.0,342528,2025-05-26,09:30:00
2025-05-26 09:45:00+00:00,279.70001220703125,280.0,279.70001220703125,279.8999938964844,449082,2025-05-26,09:45:00
2025-05-27 03:45:00+00:00,277.70001220703125,279.94000244140625,277.5,279.8800048828125,680695,2025-05-27,03:45:00
2025-05-27 04:00:00+00:00,278.1000061035156,278.2900085449219,277.4100036621094,277.55999755859375,519966,2025-05-27,04:00:00
2025-05-27 04:15:00+00:00,277.4100036621094,278.1099853515625,277.25,278.1099853515625,413813,2025-05-27,04:15:00
2025-05-27 04:30:00+00:00,277.6300048828125,277.69000244140625,277.1600036621094,277.3999938964844,356527,2025-05-27,04:30:00
2025-05-27 04:45:00+00:00,277.4700012207031,277.6400146484375,277.30999755859375,277.6400146484375,499499,2025-05-27,04:45:00
2025-05-27 05:00:00+00:00,277.489990234375,277.82000732421875,277.3500061035156,277.3599853515625,206423,2025-05-27,05:00:00
2025-05-27 05:15:00+00:00,277.7300109863281,277.79998779296875,277.3500061035156,277.4800109863281,103136,2025-05-27,05:15:00
2025-05-27 05:30:00+00:00,278.70001220703125,279.3800048828125,277.6499938964844,277.6499938964844,638696,2025-05-27,05:30:00
2025-05-27 05:45:00+00:00,280.239990234375,280.239990234375,278.739990234375,278.7900085449219,647270,2025-05-27,05:45:00
2025-05-27 06:00:00+00:00,279.69000244140625,280.6099853515625,279.2699890136719,280.25,483096,2025-05-27,06:00:00
2025-05-27 06:15:00+00:00,279.4599914550781,279.75,279.0899963378906,279.67999267578125,788207,2025-05-27,06:15:00
2025-05-27 06:30:00+00:00,279.4700012207031,279.69000244140625,279.1499938964844,279.3500061035156,279527,2025-05-27,06:30:00
2025-05-27 06:45:00+00:00,278.5899963378906,279.5,278.30999755859375,279.5,498823,2025-05-27,06:45:00
2025-05-27 07:00:00+00:00,278.6000061035156,278.8299865722656,278.1700134277344,278.5899963378906,278653,2025-05-27,07:00:00
2025-05-27 07:15:00+00:00,278.3800048828125,278.8800048828125,278.25,278.6000061035156,155969,2025-05-27,07:15:00
2025-05-27 07:30:00+00:00,278.3299865722656,278.489990234375,278.1300048828125,278.29998779296875,379170,2025-05-27,07:30:00
2025-05-27 07:45:00+00:00,278.29998779296875,278.5400085449219,278.1499938964844,278.3999938964844,189739,2025-05-27,07:45:00
2025-05-27 08:00:00+00:00,278.44000244140625,278.5,278.2099914550781,278.29998779296875,94203,2025-05-27,08:00:00
2025-05-27 08:15:00+00:00,277.6700134277344,278.7200012207031,277.6700134277344,278.44000244140625,313041,2025-05-27,08:15:00
2025-05-27 08:30:00+00:00,277.6499938964844,277.9100036621094,277.489990234375,277.7300109863281,362560,2025-05-27,08:30:00
2025-05-27 08:45:00+00:00,277.3999938964844,277.79998779296875,276.92999267578125,277.6499938964844,932430,2025-05-27,08:45:00
2025-05-27 09:00:00+00:00,277.9200134277344,277.92999267578125,277.25,277.29998779296875,244749,2025-05-27,09:00:00
2025-05-27 09:15:00+00:00,278.1099853515625,278.1099853515625,277.7900085449219,277.9800109863281,281733,2025-05-27,09:15:00
2025-05-27 09:30:00+00:00,278.29998779296875,278.3500061035156,278.1300048828125,278.1600036621094,284325,2025-05-27,09:30:00
2025-05-27 09:45:00+00:00,278.29998779296875,278.3299865722656,278.20001220703125,278.2300109863281,321085,2025-05-27,09:45:00
2025-05-28 03:45:00+00:00,277.82000732421875,278.6700134277344,277.5799865722656,278.3500061035156,303360,2025-05-28,03:45:00
2025-05-28 04:00:00+00:00,277.9599914550781,278.0,277.5799865722656,277.82000732421875,343583,2025-05-28,04:00:00
2025-05-28 04:15:00+00:00,277.8999938964844,278.07000732421875,277.6000061035156,278.0,201291,2025-05-28,04:15:00
2025-05-28 04:30:00+00:00,277.44000244140625,277.94000244140625,277.3500061035156,277.94000244140625,443632,2025-05-28,04:30:00
2025-05-28 04:45:00+00:00,277.3800048828125,277.6199951171875,277.1499938964844,277.3699951171875,206222,2025-05-28,04:45:00
2025-05-28 05:00:00+00:00,277.29998779296875,277.5400085449219,277.19000244140625,277.29998779296875,171324,2025-05-28,05:00:00
2025-05-28 05:15:00+00:00,277.7099914550781,277.8800048828125,277.30999755859375,277.3500061035156,204256,2025-05-28,05:15:00
2025-05-28 05:30:00+00:00,277.5299987792969,277.8500061035156,277.42999267578125,277.760009765625,108586,2025-05-28,05:30:00
2025-05-28 05:45:00+00:00,277.4800109863281,277.739990234375,277.4100036621094,277.5299987792969,97019,2025-05-28,05:45:00
2025-05-28 06:00:00+00:00,277.510009765625,277.54998779296875,277.3299865722656,277.5400085449219,101176,2025-05-28,06:00:00
2025-05-28 06:15:00+00:00,277.6199951171875,277.75,277.4100036621094,277.489990234375,102907,2025-05-28,06:15:00
2025-05-28 06:30:00+00:00,277.5,277.6499938964844,277.3599853515625,277.6000061035156,121117,2025-05-28,06:30:00
2025-05-28 06:45:00+00:00,277.6000061035156,277.6000061035156,277.4599914550781,277.5,105653,2025-05-28,06:45:00
2025-05-28 07:00:00+00:00,277.7799987792969,277.79998779296875,277.55999755859375,277.6000061035156,148768,2025-05-28,07:00:00
2025-05-28 07:15:00+00:00,278.0299987792969,278.20001220703125,277.7200012207031,277.7200012207031,157788,2025-05-28,07:15:00
2025-05-28 07:30:00+00:00,277.82000732421875,278.2699890136719,277.82000732421875,278.0299987792969,147090,2025-05-28,07:30:00
2025-05-28 07:45:00+00:00,277.9800109863281,277.989990234375,277.7200012207031,277.80999755859375,324759,2025-05-28,07:45:00
2025-05-28 08:00:00+00:00,277.75,278.0,277.7099914550781,277.9800109863281,62490,2025-05-28,08:00:00
2025-05-28 08:15:00+00:00,277.8399963378906,277.9800109863281,277.6000061035156,277.79998779296875,90663,2025-05-28,08:15:00
2025-05-28 08:30:00+00:00,277.8800048828125,277.9800109863281,277.70001220703125,277.8399963378906,41513,2025-05-28,08:30:00
2025-05-28 08:45:00+00:00,277.7900085449219,278.0799865722656,277.55999755859375,277.8800048828125,204349,2025-05-28,08:45:00
2025-05-28 09:00:00+00:00,277.80999755859375,277.989990234375,277.6099853515625,277.7699890136719,81282,2025-05-28,09:00:00
2025-05-28 09:15:00+00:00,277.8900146484375,277.95001220703125,277.79998779296875,277.79998779296875,76010,2025-05-28,09:15:00
2025-05-28 09:30:00+00:00,277.57000732421875,277.8999938964844,277.57000732421875,277.8900146484375,645584,2025-05-28,09:30:00
2025-05-28 09:45:00+00:00,277.7900085449219,277.7900085449219,277.6000061035156,277.6099853515625,304304,2025-05-28,09:45:00
2025-05-29 03:45:00+00:00,278.19000244140625,278.75,278.04998779296875,278.260009765625,170192,2025-05-29,03:45:00
2025-05-29 04:00:00+00:00,278.2900085449219,278.3500061035156,278.04998779296875,278.1499938964844,159531,2025-05-29,04:00:00
2025-05-29 04:15:00+00:00,278.30999755859375,278.30999755859375,278.0,278.29998779296875,116255,2025-05-29,04:15:00
2025-05-29 04:30:00+00:00,278.2900085449219,278.6000061035156,278.1600036621094,278.3299865722656,227168,2025-05-29,04:30:00
2025-05-29 04:45:00+00:00,278.07000732421875,278.29998779296875,278.07000732421875,278.2900085449219,280509,2025-05-29,04:45:00
2025-05-29 05:00:00+00:00,277.7799987792969,278.0199890136719,277.75,278.0,260260,2025-05-29,05:00:00
2025-05-29 05:15:00+00:00,277.80999755859375,277.989990234375,277.7300109863281,277.7799987792969,76915,2025-05-29,05:15:00
2025-05-29 05:30:00+00:00,277.5799865722656,277.8900146484375,277.4599914550781,277.79998779296875,376499,2025-05-29,05:30:00
2025-05-29 05:45:00+00:00,277.55999755859375,277.739990234375,277.4200134277344,277.57000732421875,93309,2025-05-29,05:45:00
2025-05-29 06:00:00+00:00,277.6700134277344,277.80999755859375,277.55999755859375,277.5799865722656,57110,2025-05-29,06:00:00
2025-05-29 06:15:00+00:00,277.7300109863281,277.79998779296875,277.6000061035156,277.6700134277344,74941,2025-05-29,06:15:00
2025-05-29 06:30:00+00:00,277.69000244140625,277.79998779296875,277.6300048828125,277.7699890136719,65219,2025-05-29,06:30:00
2025-05-29 06:45:00+00:00,277.80999755859375,277.8399963378906,277.5799865722656,277.6199951171875,72771,2025-05-29,06:45:00
2025-05-29 07:00:00+00:00,277.260009765625,277.8500061035156,277.04998779296875,277.8500061035156,261363,2025-05-29,07:00:00
2025-05-29 07:15:00+00:00,277.9599914550781,278.0,277.29998779296875,277.3399963378906,168250,2025-05-29,07:15:00
2025-05-29 07:30:00+00:00,277.9100036621094,278.0,277.75,278.0,158900,2025-05-29,07:30:00
2025-05-29 07:45:00+00:00,277.8500061035156,277.9800109863281,277.75,277.8999938964844,57305,2025-05-29,07:45:00
2025-05-29 08:00:00+00:00,277.7699890136719,278.0,277.75,277.8999938964844,87732,2025-05-29,08:00:00
